"ESTRATO","DEPARTAMENTO","SEXO","EDAD","ESTADO_CIVIL","EDUCACION","FORMAL","HORAS_TRAB_SEM","BUSC_TRAB","TRAB_VEN","INGRESO_D_P","INGRESO_E_P","INGRESO_D_S","INGRESO_E_S","REMESAS_V","REMESAS_O"
2,"LIMA",1,44,2,10,NA,72,2,1,NA,NA,NA,NA,NA,NA
2,"LIMA",2,42,2,10,NA,72,2,1,NA,NA,NA,NA,NA,NA
2,"LIMA",1,45,2,5,NA,70,2,1,NA,NA,NA,NA,1,NA
2,"LIMA",2,46,2,NA,NA,70,2,1,NA,NA,NA,NA,1,NA
2,"LIMA",1,19,6,NA,NA,60,1,2,NA,NA,NA,NA,NA,NA
2,"LIMA",1,41,1,5,NA,33,1,1,NA,NA,NA,NA,1,NA
2,"LIMA",2,43,1,5,2,48,1,1,200,70,NA,NA,NA,NA
2,"LIMA",2,45,2,8,NA,24,2,1,NA,NA,NA,NA,NA,NA
2,"LIMA",1,43,2,8,NA,55,2,1,NA,NA,NA,NA,2,NA
2,"LIMA",2,32,2,10,2,72,2,1,465,96,NA,NA,NA,NA
2,"LIMA",2,18,6,NA,2,72,2,2,465,96,NA,NA,NA,NA
2,"LIMA",2,25,5,10,NA,72,2,1,NA,NA,NA,NA,1,NA
2,"LIMA",2,61,5,4,2,72,2,1,500,0,NA,NA,NA,NA
2,"LIMA",2,29,1,10,2,40,2,1,40,0,NA,NA,1,NA
2,"LIMA",1,33,1,8,NA,48,2,2,NA,NA,NA,NA,1,NA
2,"LIMA",2,42,6,4,2,48,1,1,500,0,NA,NA,1,NA
2,"LIMA",1,26,6,7,NA,48,2,1,NA,NA,NA,NA,1,NA
2,"LIMA",1,26,1,6,2,77,1,1,700,0,NA,NA,NA,NA
2,"LIMA",2,19,6,6,2,72,2,1,300,0,NA,NA,1,1
2,"LIMA",1,35,1,6,2,72,2,1,450,63,NA,NA,1,NA
2,"LIMA",1,38,2,10,1,40,2,1,1300,0,NA,NA,NA,NA
2,"LIMA",2,37,2,11,NA,39,2,1,NA,NA,2500,0,3,NA
1,"LIMA",1,35,1,5,NA,82,1,1,NA,NA,NA,NA,1,NA
1,"LIMA",2,38,1,6,1,24,2,1,600,0,NA,NA,1,NA
1,"LIMA",1,17,6,NA,NA,66,2,2,NA,NA,80,0,NA,NA
1,"LIMA",2,22,6,5,NA,18,2,1,NA,NA,NA,NA,1,NA
1,"LIMA",1,40,1,6,2,36,2,1,1300,0,NA,NA,1,NA
1,"LIMA",2,39,1,8,1,50,2,2,1050,0,400,0,2,NA
1,"LIMA",1,25,6,8,1,48,2,2,1100,0,NA,NA,2,NA
1,"LIMA",2,54,2,6,2,79,2,1,260,0,NA,NA,1,NA
1,"LIMA",2,33,6,10,1,47,2,2,979,0,NA,NA,NA,NA
1,"LIMA",2,24,6,6,2,60,2,1,250,0,NA,NA,NA,3
1,"LIMA",1,32,1,6,2,102,2,1,790,0,NA,NA,2,NA
1,"LIMA",1,26,6,6,2,89,2,2,400,0,50,0,1,NA
1,"LIMA",2,29,6,10,1,40,2,1,900,0,NA,NA,2,NA
1,"LIMA",1,36,6,10,2,72,2,1,1100,240,NA,NA,3,NA
1,"LIMA",1,30,1,6,2,64,2,1,480,0,NA,NA,3,NA
1,"LIMA",2,59,6,5,2,40,2,2,300,0,NA,NA,NA,NA
3,"LIMA",1,24,1,9,NA,84,1,1,NA,NA,NA,NA,3,NA
3,"LIMA",1,32,2,8,NA,48,2,1,NA,NA,NA,NA,1,NA
3,"LIMA",2,35,2,8,2,48,2,2,465,0,NA,NA,NA,NA
3,"LIMA",1,41,2,5,NA,91,2,1,NA,NA,NA,NA,2,NA
3,"LIMA",1,31,5,6,NA,70,2,1,NA,NA,NA,NA,2,NA
3,"LIMA",1,30,1,4,2,77,2,1,330,0,NA,NA,2,NA
3,"LIMA",2,17,1,4,NA,8,2,2,NA,NA,NA,NA,NA,NA
3,"LIMA",1,23,1,6,NA,84,1,1,NA,NA,NA,NA,2,NA
3,"LIMA",2,23,1,6,2,57,2,1,260,0,NA,NA,1,NA
4,"LIMA",1,32,6,10,NA,45,1,1,NA,NA,NA,NA,2,NA
4,"LIMA",1,51,2,NA,NA,24,1,1,NA,NA,NA,NA,2,NA
4,"LIMA",1,25,6,6,2,60,2,1,350,0,NA,NA,NA,NA
4,"LIMA",1,21,6,6,2,24,2,2,100,0,NA,NA,2,NA
2,"LIMA",2,37,6,8,2,0,2,1,300,250,NA,NA,NA,NA
2,"LIMA",1,27,1,6,2,0,1,1,330,54,NA,NA,2,NA
2,"LIMA",2,29,1,4,NA,0,2,1,NA,NA,NA,NA,2,NA
2,"LIMA",2,51,2,3,NA,14,1,1,NA,NA,NA,NA,NA,NA
2,"LIMA",1,29,2,10,2,91,1,2,1170,0,NA,NA,2,NA
2,"LIMA",2,26,2,10,2,54,2,2,250,0,NA,NA,2,NA
2,"LIMA",2,46,5,6,NA,0,2,1,NA,NA,NA,NA,NA,NA
2,"LIMA",2,25,6,10,2,72,1,2,750,0,NA,NA,1,NA
2,"LIMA",1,37,6,8,NA,53,2,1,NA,NA,NA,NA,2,NA
3,"LIMA",1,37,1,10,2,55,1,1,300,0,NA,NA,3,NA
3,"LIMA",1,16,6,NA,2,36,2,2,200,100,NA,NA,NA,NA
3,"LIMA",2,27,5,6,NA,42,NA,2,NA,NA,NA,NA,NA,NA
2,"LIMA",2,42,5,6,2,72,2,2,140,60,NA,NA,NA,NA
2,"LIMA",1,35,1,5,NA,58,2,1,NA,NA,100,0,NA,NA
2,"LIMA",2,29,1,3,NA,16,1,2,NA,NA,NA,NA,NA,NA
2,"LIMA",1,61,6,3,2,28,1,1,210,0,NA,NA,2,NA
2,"LIMA",1,26,5,3,NA,50,2,1,NA,NA,NA,NA,1,NA
2,"LIMA",2,23,5,5,2,36,1,1,300,15,NA,NA,3,NA
2,"LIMA",2,51,5,3,NA,60,1,1,NA,NA,NA,NA,1,NA
2,"LIMA",1,43,1,6,NA,75,1,1,NA,NA,NA,NA,3,NA
2,"LIMA",2,43,1,6,NA,21,1,1,NA,NA,NA,NA,1,NA
2,"LIMA",2,20,6,9,NA,21,NA,2,NA,NA,NA,NA,1,NA
2,"LIMA",1,27,5,6,2,56,2,1,600,65,NA,NA,1,NA
2,"LIMA",2,31,3,6,2,63,2,1,244,0,NA,NA,NA,NA
2,"LIMA",2,55,3,10,2,30,2,1,600,0,NA,NA,NA,NA
2,"LIMA",2,38,5,5,NA,30,1,1,NA,NA,NA,NA,1,NA
2,"LIMA",1,35,2,4,NA,42,1,1,NA,NA,NA,NA,1,NA
2,"LIMA",2,32,2,10,2,36,1,1,165,21,NA,NA,NA,NA
2,"LIMA",2,22,6,8,NA,40,1,1,NA,NA,NA,NA,1,NA
2,"LIMA",1,35,2,8,NA,91,2,1,NA,NA,NA,NA,1,NA
2,"LIMA",2,40,2,10,NA,60,2,1,NA,NA,NA,NA,NA,NA
2,"LIMA",2,33,2,8,NA,15,2,1,NA,NA,NA,NA,NA,NA
2,"LIMA",1,28,2,6,2,84,1,1,35,0,NA,NA,NA,NA
2,"LIMA",1,29,5,6,NA,30,2,1,NA,NA,NA,NA,1,1
2,"LIMA",2,58,5,6,2,12,1,1,30,16,NA,NA,NA,NA
1,"LIMA",1,30,1,10,2,66,2,1,300,0,NA,NA,2,NA
1,"LIMA",2,26,1,9,2,72,1,1,250,0,NA,NA,1,NA
1,"LIMA",2,31,6,9,2,40,1,1,1516,0,NA,NA,1,NA
1,"LIMA",2,38,6,8,NA,45,2,1,NA,NA,NA,NA,1,NA
1,"LIMA",2,20,6,4,NA,60,2,2,NA,NA,NA,NA,NA,NA
1,"LIMA",2,42,6,6,2,54,1,1,200,0,NA,NA,NA,NA
3,"LIMA",1,33,2,6,2,60,2,1,700,0,NA,NA,1,NA
3,"LIMA",2,52,6,10,NA,48,1,1,NA,NA,NA,NA,1,NA
3,"LIMA",1,34,1,9,NA,95,2,1,NA,NA,433,0,1,NA
3,"LIMA",2,33,1,8,NA,56,1,1,NA,NA,NA,NA,1,NA
3,"LIMA",2,28,1,10,NA,66,2,1,NA,NA,NA,NA,2,NA
3,"LIMA",1,30,1,10,NA,84,2,1,NA,NA,NA,NA,2,NA
3,"LIMA",2,21,1,4,NA,48,2,2,NA,NA,NA,NA,1,NA
3,"LIMA",1,20,1,4,NA,48,2,2,NA,NA,NA,NA,1,NA
2,"LIMA",1,38,2,6,NA,40,2,1,NA,NA,NA,NA,NA,NA
2,"LIMA",1,38,1,4,2,57,2,1,300,0,60,0,NA,NA
2,"LIMA",1,23,1,3,2,54,2,1,40,10,NA,NA,NA,NA
2,"LIMA",2,24,1,6,1,66,2,1,300,0,NA,NA,1,NA
2,"LIMA",1,24,6,6,NA,72,1,1,NA,NA,NA,NA,2,NA
2,"LIMA",1,29,1,10,NA,35,2,1,NA,NA,NA,NA,NA,NA
2,"LIMA",2,29,1,10,NA,48,NA,1,NA,NA,NA,NA,NA,NA
2,"LIMA",1,25,1,6,2,54,2,1,500,0,NA,NA,1,NA
2,"LIMA",2,24,1,6,2,54,2,1,275,0,NA,NA,1,NA
2,"LIMA",1,25,6,6,NA,65,2,2,NA,NA,NA,NA,NA,NA
3,"LIMA",1,33,1,10,NA,60,1,1,NA,NA,NA,NA,1,NA
3,"LIMA",2,23,1,6,NA,60,2,2,NA,NA,NA,NA,1,NA
3,"LIMA",1,45,1,6,NA,91,1,1,NA,NA,NA,NA,1,NA
3,"LIMA",2,35,6,8,2,66,2,1,180,0,NA,NA,NA,NA
3,"LIMA",1,25,6,6,2,66,2,1,180,16,NA,NA,NA,NA
3,"LIMA",1,38,5,6,2,50,2,1,650,0,NA,NA,2,NA
3,"LIMA",2,32,1,6,2,66,1,1,400,0,NA,NA,NA,NA
3,"LIMA",2,42,6,6,1,54,2,1,220,0,NA,NA,1,NA
3,"LIMA",1,32,6,6,NA,11,1,1,NA,NA,NA,NA,NA,NA
2,"LIMA",1,43,2,6,1,40,2,1,700,0,NA,NA,2,NA
2,"LIMA",2,28,2,6,1,39,1,2,450,250,NA,NA,3,NA
2,"LIMA",1,44,1,6,1,75,2,1,640,0,NA,NA,1,NA
2,"LIMA",2,50,1,10,NA,6,2,1,NA,NA,NA,NA,NA,NA
2,"LIMA",2,21,6,6,2,27,1,2,90,0,NA,NA,2,NA
2,"LIMA",1,19,6,NA,2,7,2,2,100,0,NA,NA,NA,NA
2,"LIMA",1,40,2,7,2,36,2,1,300,0,NA,NA,NA,NA
2,"LIMA",1,49,5,9,NA,49,2,1,NA,NA,NA,NA,NA,NA
3,"LIMA",2,55,6,10,NA,81,1,1,NA,NA,520,0,1,NA
3,"LIMA",1,35,1,8,NA,48,2,1,NA,NA,NA,NA,1,NA
3,"LIMA",2,33,1,8,NA,48,2,1,NA,NA,NA,NA,1,NA
2,"LIMA",2,50,1,6,2,66,2,1,35,10,NA,NA,1,NA
2,"LIMA",1,43,1,4,NA,48,2,2,NA,NA,NA,NA,1,NA
2,"LIMA",1,21,1,6,2,54,2,2,250,0,NA,NA,NA,NA
2,"LIMA",1,30,1,6,2,60,2,2,350,0,NA,NA,1,NA
2,"LIMA",2,50,1,6,2,24,2,1,60,0,NA,NA,NA,NA
2,"LIMA",1,36,1,4,NA,48,2,1,NA,NA,NA,NA,2,NA
2,"LIMA",2,42,6,6,2,48,2,2,930,0,NA,NA,1,NA
2,"LIMA",2,21,6,6,2,72,2,2,240,60,NA,NA,NA,NA
2,"LIMA",1,25,1,6,2,78,2,1,350,0,225,0,1,NA
2,"LIMA",1,22,1,5,2,77,2,1,350,0,NA,NA,1,NA
4,"LIMA",1,48,2,10,2,60,2,1,1600,0,NA,NA,1,NA
4,"LIMA",2,49,2,10,2,48,2,1,300,0,NA,NA,2,NA
4,"LIMA",1,51,1,4,NA,48,2,1,NA,NA,NA,NA,1,NA
4,"LIMA",2,58,1,6,NA,20,2,1,NA,NA,NA,NA,1,NA
2,"LIMA",1,25,6,10,NA,60,2,2,NA,NA,NA,NA,NA,NA
2,"LIMA",1,31,6,6,2,60,2,1,1000,0,NA,NA,NA,NA
2,"LIMA",1,46,6,6,NA,54,2,2,NA,NA,NA,NA,1,NA
2,"LIMA",1,43,6,NA,1,27,2,2,3400,0,1600,0,NA,NA
2,"LIMA",2,45,6,10,1,48,2,1,1500,0,NA,NA,NA,NA
4,"LIMA",1,40,1,5,1,54,1,1,980,0,NA,NA,2,NA
4,"LIMA",2,35,1,11,1,44,1,1,1000,0,NA,NA,2,NA
1,"LIMA",1,30,1,8,NA,24,2,1,NA,NA,NA,NA,3,NA
1,"LIMA",2,47,1,8,1,59,2,1,3000,0,300,0,2,NA
1,"LIMA",1,57,2,4,2,48,2,1,475,0,NA,NA,1,NA
1,"LIMA",2,52,2,4,NA,4,2,1,NA,NA,NA,NA,1,NA
1,"LIMA",1,32,1,10,2,66,2,1,475,150,NA,NA,1,NA
1,"LIMA",2,33,1,10,2,18,1,1,500,0,NA,NA,1,NA
1,"LIMA",1,27,1,8,NA,46,1,1,NA,NA,NA,NA,2,NA
1,"LIMA",2,22,1,9,NA,77,2,2,NA,NA,NA,NA,1,NA
1,"LIMA",2,47,5,10,NA,6,2,1,NA,NA,NA,NA,2,NA
1,"LIMA",1,19,6,6,NA,18,2,2,NA,NA,NA,NA,1,NA
1,"LIMA",1,21,6,6,2,24,1,1,50,0,NA,NA,1,NA
1,"LIMA",2,44,1,6,2,47,2,1,1300,0,NA,NA,3,NA
1,"LIMA",1,32,1,6,NA,62,2,1,NA,NA,NA,NA,2,NA
1,"LIMA",1,35,6,10,NA,84,2,1,NA,NA,NA,NA,2,NA
1,"LIMA",1,42,2,6,2,60,2,1,300,35,NA,NA,NA,NA
1,"LIMA",2,41,2,5,2,60,2,1,198,0,NA,NA,1,NA
1,"LIMA",1,43,2,6,2,63,2,1,700,0,NA,NA,1,NA
1,"LIMA",1,20,6,NA,2,60,2,2,3500,0,NA,NA,NA,NA
1,"LIMA",2,49,6,8,2,54,2,1,900,0,NA,NA,NA,NA
1,"LIMA",2,23,6,9,1,45,2,1,500,0,NA,NA,NA,NA
2,"LIMA",2,37,5,10,2,98,2,2,450,300,NA,NA,2,NA
2,"LIMA",1,27,1,9,NA,35,2,1,NA,NA,NA,NA,1,NA
2,"LIMA",2,26,1,9,NA,33,2,1,NA,NA,NA,NA,2,3
2,"LIMA",2,52,5,8,2,45,2,1,200,40,NA,NA,NA,NA
1,"LIMA",2,65,5,10,NA,32,2,1,NA,NA,NA,NA,1,NA
1,"LIMA",1,36,6,9,NA,2,2,1,NA,NA,NA,NA,1,NA
1,"LIMA",1,32,6,9,NA,86,2,1,NA,NA,NA,NA,2,NA
1,"LIMA",2,45,4,5,2,54,2,1,300,120,277,0,3,NA
1,"LIMA",1,32,6,10,1,25,2,1,2000,0,NA,NA,1,NA
1,"LIMA",2,29,1,6,1,52,2,1,1000,0,400,0,1,NA
1,"LIMA",1,27,1,6,NA,66,2,1,NA,NA,NA,NA,1,NA
1,"LIMA",2,26,6,6,2,72,2,1,500,300,NA,NA,3,NA
1,"LIMA",1,28,1,10,2,90,2,1,950,300,NA,NA,1,NA
1,"LIMA",2,24,1,9,1,43,2,1,550,100,NA,NA,1,NA
1,"LIMA",1,21,6,9,2,66,2,1,650,180,NA,NA,1,NA
3,"LIMA",1,53,2,6,NA,27,1,1,NA,NA,NA,NA,1,NA
3,"LIMA",1,31,2,6,2,56,2,1,400,0,NA,NA,1,NA
3,"LIMA",2,30,2,6,2,54,2,2,930,182,NA,NA,2,NA
3,"LIMA",1,43,1,4,2,68,2,1,50,0,NA,NA,1,NA
3,"LIMA",1,27,6,8,NA,28,2,1,NA,NA,NA,NA,1,NA
3,"LIMA",1,24,1,6,2,42,2,1,400,60,NA,NA,3,NA
3,"LIMA",2,28,1,6,2,5,1,2,25,0,NA,NA,NA,NA
3,"LIMA",1,19,6,6,2,66,2,1,350,0,NA,NA,NA,NA
4,"LIMA",2,35,5,10,2,30,1,1,930,0,NA,NA,1,NA
4,"LIMA",1,30,1,8,1,74,2,1,1000,0,NA,NA,3,NA
4,"LIMA",2,31,1,10,2,48,2,1,500,0,NA,NA,2,NA
4,"LIMA",1,31,2,8,2,60,2,1,640,0,NA,NA,1,NA
4,"LIMA",2,26,2,9,2,7,2,1,800,0,NA,NA,NA,NA
4,"LIMA",2,25,1,9,2,80,2,1,600,0,NA,NA,NA,NA
4,"LIMA",1,24,1,6,1,84,2,1,600,0,NA,NA,1,NA
4,"LIMA",2,36,5,7,1,72,2,1,800,36,NA,NA,3,NA
4,"LIMA",1,35,1,8,NA,24,1,2,NA,NA,NA,NA,NA,NA
4,"LIMA",2,30,1,10,2,84,1,1,300,0,NA,NA,NA,NA
4,"LIMA",2,22,5,6,2,27,2,1,600,0,NA,NA,NA,NA
4,"LIMA",1,45,2,5,NA,71,2,1,NA,NA,NA,NA,1,NA
4,"LIMA",2,24,2,6,NA,8,2,1,NA,NA,NA,NA,2,NA
4,"LIMA",1,27,6,10,2,77,2,1,300,0,NA,NA,1,NA
4,"LIMA",1,23,6,6,2,5,1,1,50,9,NA,NA,NA,NA
4,"LIMA",1,24,5,9,1,49,2,2,850,40,NA,NA,3,NA
4,"LIMA",2,21,1,4,NA,85,2,2,NA,NA,400,86,1,NA
4,"LIMA",1,23,1,4,2,66,2,1,500,0,NA,NA,NA,NA
4,"LIMA",1,26,6,4,NA,77,2,2,NA,NA,NA,NA,1,NA
4,"LIMA",2,27,6,8,1,42,2,1,750,120,NA,NA,1,NA
4,"LIMA",1,32,6,8,1,48,2,1,450,0,NA,NA,1,NA
2,"LIMA",2,35,5,6,NA,30,2,2,NA,NA,NA,NA,NA,NA
3,"LIMA",2,31,6,10,1,52,1,1,600,0,120,0,3,NA
3,"LIMA",1,33,1,9,2,54,2,1,320,0,NA,NA,1,NA
3,"LIMA",2,28,1,9,2,73,2,1,250,156,NA,NA,1,NA
3,"LIMA",2,23,6,8,2,64,2,1,465,220,NA,NA,2,NA
3,"LIMA",2,23,6,6,2,55,1,2,465,0,NA,NA,2,NA
3,"LIMA",1,48,2,6,NA,105,2,1,NA,NA,NA,NA,1,3
3,"LIMA",2,30,2,6,2,4,2,1,50,0,NA,NA,NA,NA
3,"LIMA",1,25,1,9,2,65,2,1,60,20,NA,NA,1,NA
3,"LIMA",2,24,1,7,2,52,2,1,20,30,80,0,1,NA
3,"LIMA",2,32,5,8,2,54,2,1,270,18,NA,NA,1,NA
3,"LIMA",1,15,6,NA,2,12,2,2,60,18,NA,NA,NA,NA
3,"LIMA",2,29,6,10,2,48,2,1,600,0,NA,NA,1,NA
3,"LIMA",1,29,6,10,2,8,1,1,50,26,NA,NA,1,NA
3,"LIMA",1,35,3,10,2,59,1,1,35,5,160,0,2,NA
3,"LIMA",1,59,2,6,2,72,2,1,1200,0,NA,NA,3,NA
3,"LIMA",1,42,2,8,NA,30,2,1,NA,NA,NA,NA,3,NA
3,"LIMA",2,38,2,10,2,30,2,1,700,0,NA,NA,2,NA
3,"LIMA",1,35,6,10,2,48,2,1,50,25,NA,NA,2,NA
3,"LIMA",1,33,1,10,NA,18,2,1,NA,NA,200,0,1,NA
3,"LIMA",1,23,6,6,2,76,2,1,600,0,NA,NA,1,NA
3,"LIMA",2,24,6,9,NA,91,1,1,NA,NA,NA,NA,NA,NA
3,"LIMA",2,43,5,10,2,66,2,1,400,0,NA,NA,1,NA
4,"LIMA",1,45,6,6,1,48,2,1,700,0,NA,NA,3,NA
3,"LIMA",1,27,6,6,2,66,2,1,250,0,NA,NA,1,NA
3,"LIMA",2,49,2,5,2,54,1,1,1040,144,NA,NA,1,NA
3,"LIMA",2,17,6,NA,2,48,2,2,200,60,NA,NA,NA,NA
3,"LIMA",1,33,6,10,1,48,2,1,1200,0,NA,NA,3,NA
3,"LIMA",2,31,1,8,NA,54,2,1,NA,NA,NA,NA,NA,NA
3,"LIMA",2,24,1,9,NA,54,2,2,NA,NA,NA,NA,1,NA
3,"LIMA",2,56,5,5,NA,54,2,2,NA,NA,NA,NA,NA,NA
3,"LIMA",1,44,2,8,NA,70,2,1,NA,NA,NA,NA,3,NA
3,"LIMA",2,41,2,10,NA,70,2,1,NA,NA,NA,NA,NA,NA
3,"LIMA",2,24,6,6,NA,57,2,1,NA,NA,400,0,3,NA
3,"LIMA",1,29,1,10,NA,72,2,2,NA,NA,NA,NA,1,NA
3,"LIMA",2,24,1,9,NA,48,2,1,NA,NA,NA,NA,1,NA
3,"LIMA",2,23,6,8,NA,60,2,1,NA,NA,NA,NA,1,NA
3,"LIMA",2,55,6,4,NA,60,2,1,NA,NA,NA,NA,2,NA
3,"LIMA",1,23,6,6,2,54,2,2,240,0,NA,NA,1,NA
3,"LIMA",1,36,2,7,1,56,2,1,450,0,NA,NA,1,NA
3,"LIMA",2,42,2,10,1,48,2,1,350,48,NA,NA,1,NA
3,"LIMA",2,18,6,NA,2,72,2,2,250,0,NA,NA,NA,NA
2,"LIMA",2,28,1,6,NA,36,2,1,NA,NA,NA,NA,1,NA
2,"LIMA",1,28,1,6,NA,32,2,1,NA,NA,NA,NA,1,NA
2,"LIMA",1,28,1,8,1,66,2,1,930,192,NA,NA,2,NA
2,"LIMA",1,41,1,10,2,42,2,1,220,42,NA,NA,2,NA
2,"LIMA",2,26,1,8,1,66,2,1,930,0,NA,NA,2,NA
2,"LIMA",2,31,6,6,NA,42,2,2,NA,NA,NA,NA,NA,NA
3,"LIMA",2,30,6,10,2,66,2,1,180,90,NA,NA,1,NA
3,"LIMA",1,26,1,10,2,70,2,1,385,0,NA,NA,3,NA
3,"LIMA",2,19,1,6,2,48,2,1,180,42,NA,NA,1,NA
4,"LIMA",1,35,6,10,2,72,1,1,300,0,NA,NA,2,NA
4,"LIMA",1,24,5,5,2,84,2,1,350,0,NA,NA,2,NA
4,"LIMA",2,54,4,5,2,61,2,1,250,0,NA,NA,1,NA
4,"LIMA",1,30,1,7,2,60,2,1,300,54,NA,NA,2,NA
4,"LIMA",2,29,1,8,NA,47,1,1,NA,NA,NA,NA,1,NA
4,"LIMA",1,35,1,9,1,62,2,1,560,0,NA,NA,NA,2
4,"LIMA",1,20,6,6,2,55,2,2,290,0,NA,NA,1,1
3,"LIMA",1,38,2,8,NA,77,2,1,NA,NA,NA,NA,NA,NA
3,"LIMA",1,46,1,7,2,29,1,1,180,0,NA,NA,1,NA
3,"LIMA",1,18,6,5,2,4,1,2,60,0,NA,NA,NA,1
3,"LIMA",2,44,5,10,2,54,1,1,180,48,NA,NA,1,NA
3,"LIMA",1,22,6,6,2,48,2,2,1600,0,NA,NA,1,NA
3,"LIMA",2,33,1,6,2,67,2,1,200,0,NA,NA,NA,NA
3,"LIMA",1,24,1,6,2,90,1,1,40,13,NA,NA,1,NA
3,"LIMA",1,26,1,7,NA,71,2,1,NA,NA,NA,NA,1,NA
3,"LIMA",2,37,5,6,NA,6,1,1,NA,NA,NA,NA,1,NA
3,"LIMA",1,34,5,6,2,90,2,1,600,0,NA,NA,1,NA
3,"LIMA",1,29,6,5,NA,12,1,1,NA,NA,NA,NA,2,NA
3,"LIMA",1,22,1,6,2,50,1,1,300,0,NA,NA,1,1
3,"LIMA",2,19,1,9,2,55,1,1,250,0,NA,NA,2,NA
3,"LIMA",1,19,6,5,2,20,2,2,100,0,NA,NA,1,1
3,"LIMA",1,29,1,6,2,50,1,1,480,0,NA,NA,1,NA
3,"LIMA",1,18,6,5,2,60,2,1,500,0,NA,NA,NA,NA
3,"LIMA",1,49,1,6,1,62,2,1,1000,0,NA,NA,1,NA
3,"LIMA",2,38,1,7,2,61,2,1,700,0,NA,NA,1,NA
3,"LIMA",2,15,6,5,2,55,2,2,550,0,NA,NA,2,NA
3,"LIMA",2,17,1,5,2,55,2,2,550,0,NA,NA,NA,NA
4,"LIMA",1,30,2,8,2,78,2,1,300,0,NA,NA,1,NA
4,"LIMA",2,25,2,9,2,66,2,2,240,0,NA,NA,1,NA
4,"LIMA",1,35,1,8,2,66,2,1,400,0,NA,NA,1,NA
4,"LIMA",1,21,1,5,2,54,1,1,50,0,NA,NA,1,NA
5,"LIMA",1,17,6,6,2,48,2,1,400,0,NA,NA,2,NA
3,"LIMA",1,42,1,6,2,60,2,2,600,0,NA,NA,2,NA
3,"LIMA",1,31,1,5,2,77,2,1,350,0,NA,NA,NA,NA
3,"LIMA",1,26,1,6,2,65,2,2,300,0,NA,NA,1,NA
3,"LIMA",2,22,1,6,2,52,2,2,300,0,NA,NA,NA,NA
4,"LIMA",1,39,6,4,2,12,2,1,10,0,NA,NA,NA,NA
4,"LIMA",1,39,5,6,1,60,2,1,1000,0,NA,NA,1,NA
4,"LIMA",1,25,6,8,2,66,1,2,540,0,NA,NA,3,NA
4,"LIMA",1,30,6,11,2,78,2,1,500,0,NA,NA,3,NA
4,"LIMA",1,21,6,6,2,60,2,2,80,0,NA,NA,2,NA
4,"LIMA",1,31,1,10,NA,40,2,1,NA,NA,NA,NA,2,NA
4,"LIMA",1,30,1,6,2,23,2,1,60,0,NA,NA,NA,NA
4,"LIMA",1,27,1,6,2,86,2,1,280,0,NA,NA,1,NA
4,"LIMA",2,29,6,9,1,48,2,1,465,0,NA,NA,3,NA
4,"LIMA",1,27,1,9,2,61,1,1,300,0,NA,NA,1,NA
4,"LIMA",2,48,2,10,2,66,2,1,300,0,NA,NA,1,NA
4,"LIMA",1,42,1,8,NA,56,1,1,NA,NA,NA,NA,NA,NA
4,"LIMA",1,35,2,10,1,49,2,1,400,0,150,0,1,NA
4,"LIMA",2,35,2,10,NA,42,2,1,NA,NA,NA,NA,1,NA
4,"LIMA",1,47,2,10,2,52,2,1,300,0,NA,NA,1,NA
4,"LIMA",1,25,6,8,2,84,2,1,100,0,NA,NA,1,NA
3,"LIMA",2,32,1,10,NA,84,1,1,NA,NA,NA,NA,NA,NA
3,"LIMA",2,55,3,5,NA,84,NA,1,NA,NA,NA,NA,NA,NA
3,"LIMA",1,30,1,8,NA,84,NA,1,NA,NA,NA,NA,1,NA
1,"LIMA",2,25,6,6,2,60,2,2,400,130,NA,NA,NA,NA
1,"LIMA",2,41,6,8,1,60,2,1,3500,0,NA,NA,NA,NA
1,"LIMA",2,37,6,8,1,60,2,1,1800,0,NA,NA,NA,NA
1,"LIMA",1,36,6,9,1,72,2,1,1400,100,NA,NA,1,NA
1,"LIMA",1,34,6,8,2,66,2,2,2000,0,NA,NA,NA,NA
1,"LIMA",2,39,1,8,2,65,2,1,1700,0,NA,NA,2,NA
1,"LIMA",1,42,1,10,1,60,2,1,2100,0,NA,NA,NA,NA
1,"LIMA",1,33,6,8,1,71,2,1,2500,0,NA,NA,1,NA
2,"LIMA",2,32,2,8,2,78,2,1,1200,600,NA,NA,1,NA
2,"LIMA",1,32,2,8,2,72,2,1,750,150,NA,NA,NA,NA
2,"LIMA",2,46,2,6,2,91,2,1,1000,300,NA,NA,1,NA
1,"LIMA",2,39,5,7,1,76,2,1,900,120,500,0,NA,NA
2,"LIMA",2,28,6,6,NA,66,2,2,NA,NA,NA,NA,1,NA
2,"LIMA",1,30,6,9,1,60,2,2,3000,0,NA,NA,NA,NA
1,"LIMA",1,38,1,8,1,55,2,1,2500,0,NA,NA,2,NA
2,"LIMA",2,31,1,10,1,50,2,1,2500,0,NA,NA,NA,NA
2,"LIMA",1,33,1,10,1,50,2,1,2800,0,NA,NA,NA,NA
2,"LIMA",1,28,1,9,1,72,2,1,900,46,250,0,3,NA
2,"LIMA",2,25,1,9,1,48,1,1,550,120,NA,NA,1,NA
2,"LIMA",1,48,5,5,NA,77,1,1,NA,NA,NA,NA,1,NA
2,"LIMA",1,31,1,6,NA,84,2,1,NA,NA,NA,NA,1,NA
2,"LIMA",2,29,1,6,NA,29,2,1,NA,NA,NA,NA,1,NA
