"ESTRATO","DEPARTAMENTO","P204","P205_A","P612","P613","P614_T","P615_T","P617","P619","P621","P622_1","P622_2","P625","P635","P636","P638_1","P638_2","P638_3","P638_4","P639_1","P639_1_1","P639_1_2","P639_1_3","P639_2"
2,"LIMA",2,23,3,2,10,108,1,1,4,930,0,2,2,1,2,2,2,2,1,1,3,2,2
2,"LIMA",1,26,3,2,3,60,1,1,2,180,0,1,2,1,2,2,2,2,1,1,5,1,2
2,"LIMA",2,23,3,2,5,60,1,1,2,230,0,2,3,2,2,2,2,2,1,1,5,1,2
2,"LIMA",1,23,3,2,5,78,2,2,2,248,0,2,2,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,19,3,2,1,84,1,1,2,100,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,22,4,2,15,56,2,2,2,250,0,1,2,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,22,3,1,20,56,2,2,2,225,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,18,3,2,5,66,2,2,2,200,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,22,3,2,10,32,2,2,2,200,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,33,6,2,2,44,2,2,2,137,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,31,4,2,3,54,2,2,2,217,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,30,3,2,10,24,1,1,2,210,0,1,2,2,2,2,2,2,1,2,4,2,2
2,"LIMA",2,43,3,2,5,50,1,1,2,250,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,31,3,1,20,48,2,2,3,400,0,1,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,32,4,1,60,54,2,2,3,930,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,32,3,2,60,40,2,2,4,880,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,50,4,2,6,84,2,2,4,800,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,21,3,2,8,0,2,2,2,200,0,1,3,2,2,2,2,2,1,1,2,1,2
2,"LIMA",1,66,3,2,2,60,2,2,3,400,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,50,3,2,15,30,2,2,2,250,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,51,3,2,14,8,2,2,4,313,0,1,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,24,4,2,5,60,1,2,3,600,0,1,3,1,2,2,2,2,1,1,3,2,2
2,"LIMA",1,21,4,2,4,48,1,2,2,180,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,27,4,2,5,72,2,2,2,240,0,1,2,1,2,2,2,2,1,1,3,1,2
2,"LIMA",2,22,3,2,5,72,2,2,2,150,0,1,5,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,26,3,2,3,50,2,2,4,1000,0,1,3,1,2,2,2,2,1,1,4,2,2
2,"LIMA",2,28,3,2,3,41,1,2,4,850,0,1,3,1,2,2,2,2,1,1,4,2,2
3,"LIMA",1,24,3,2,6,40,2,2,4,500,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,52,3,2,3,84,2,2,2,180,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,52,3,2,2,42,2,2,2,150,0,1,1,1,2,2,2,2,1,1,2,1,2
3,"LIMA",1,22,4,2,2,48,2,2,2,240,0,1,1,1,2,2,2,2,1,1,3,1,2
3,"LIMA",1,25,4,2,20,72,2,2,2,300,0,1,3,1,2,2,2,2,1,1,2,1,2
3,"LIMA",1,22,3,2,8,90,2,2,2,240,0,1,3,1,2,2,2,2,1,1,2,1,2
3,"LIMA",1,35,3,2,2,84,2,2,1,30,0,1,3,1,2,2,2,2,1,1,4,3,2
3,"LIMA",1,39,3,2,3,84,2,2,2,240,0,1,2,1,2,2,2,2,1,1,3,2,2
3,"LIMA",2,21,3,2,35,60,2,2,2,250,0,2,3,2,2,2,2,2,1,1,3,2,2
3,"LIMA",2,23,3,2,2,56,2,1,2,200,7,2,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,29,3,2,8,40,2,2,2,190,0,1,3,2,2,2,2,2,1,1,3,1,2
3,"LIMA",1,27,3,2,5,50,2,2,2,250,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"LIMA",2,43,3,2,6,78,2,2,2,200,0,1,3,1,2,2,2,2,1,1,2,2,2
3,"LIMA",2,24,3,2,1,66,2,2,2,180,0,1,3,1,2,2,2,2,1,1,5,1,2
1,"LIMA",2,37,3,2,25,45,2,2,2,200,0,1,3,1,2,2,2,2,1,1,2,1,2
1,"LIMA",1,47,3,2,25,45,2,2,2,200,0,1,3,2,2,2,2,2,1,1,2,1,2
2,"LIMA",1,32,3,1,5,60,1,2,3,400,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,23,3,2,10,48,2,2,3,400,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,33,4,2,15,51,2,2,3,465,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,30,3,2,30,72,2,2,4,930,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,21,3,2,2,72,2,1,2,250,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,23,3,1,2,56,1,1,2,150,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,29,3,2,10,72,1,2,1,70,0,2,2,1,2,2,2,2,1,1,4,3,2
2,"LIMA",1,39,3,2,10,54,1,2,2,300,0,1,3,1,2,2,2,2,1,2,4,2,2
2,"LIMA",1,46,4,1,2,55,2,2,3,465,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,33,4,1,30,60,2,2,2,300,0,2,3,1,2,2,2,2,1,1,2,1,2
2,"LIMA",1,19,4,2,5,54,2,2,2,250,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,31,4,2,30,60,2,2,2,300,0,2,3,1,2,2,2,2,1,1,2,1,2
2,"LIMA",2,30,3,2,70,54,2,2,4,1800,0,2,3,1,2,2,2,2,1,1,3,3,2
2,"LIMA",1,31,4,2,20,72,2,2,4,1200,0,1,3,2,2,2,2,2,1,1,4,1,2
2,"LIMA",1,26,4,2,5,74,2,2,2,300,0,1,1,1,2,2,2,2,1,1,2,2,2
2,"LIMA",2,25,4,2,30,55,1,2,2,220,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"LIMA",2,28,3,2,25,72,2,2,2,600,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"LIMA",1,25,3,1,3,65,2,2,2,220,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,25,3,2,3,80,2,2,2,240,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,42,4,2,2,70,2,2,3,800,0,1,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",2,45,4,2,30,72,2,2,2,280,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",2,34,4,2,15,78,1,2,2,221,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,26,3,2,3,72,2,2,2,230,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,32,4,2,10,72,2,2,4,1200,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,32,4,2,25,72,2,2,4,1200,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,30,3,2,1,42,2,2,3,750,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,32,3,2,2,35,1,1,1,30,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,35,3,2,2,35,1,1,1,30,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,36,4,2,50,48,1,1,2,250,0,2,3,1,2,2,2,2,1,1,2,1,2
2,"LIMA",2,22,6,2,1,48,2,2,4,1000,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,21,4,2,2,72,2,2,4,1000,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,21,3,2,5,54,1,1,3,465,0,1,1,2,2,2,2,2,1,2,3,1,2
2,"LIMA",1,20,3,2,7,84,2,2,2,230,0,1,3,1,2,2,2,2,1,2,4,1,2
2,"LIMA",2,19,3,2,4,84,2,2,2,230,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,23,3,2,3,72,2,1,3,430,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,31,3,2,7,42,1,2,3,600,0,1,1,1,2,2,2,2,1,2,3,1,2
2,"LIMA",1,23,4,2,7,72,2,2,2,240,0,1,3,1,2,2,2,2,1,2,3,1,2
2,"LIMA",2,18,3,2,4,66,2,2,1,30,0,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,26,3,2,20,60,2,2,3,800,0,1,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",2,24,3,2,1,70,2,2,3,800,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,19,3,2,15,98,2,2,3,600,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,26,3,2,2,84,2,2,2,480,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,32,3,1,3,72,2,2,3,1500,0,1,3,1,2,2,2,2,1,1,3,1,2
1,"LIMA",1,36,4,2,8,63,2,2,2,320,0,1,3,1,2,2,2,2,1,2,3,1,2
1,"LIMA",2,42,4,2,9,70,1,2,2,250,0,1,3,1,2,2,2,2,1,2,2,1,2
1,"LIMA",1,24,3,2,6,48,1,2,4,930,0,1,3,1,2,2,2,2,1,1,2,1,2
3,"LIMA",1,36,3,2,4,60,1,2,2,250,0,2,3,1,2,2,2,2,1,1,2,1,2
3,"LIMA",1,25,4,2,5,84,1,2,2,300,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"LIMA",2,21,3,2,10,60,1,2,3,450,0,2,3,2,2,2,2,2,1,1,3,1,2
3,"LIMA",2,55,3,2,4,20,1,2,2,120,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,31,4,2,3,48,1,2,2,300,0,1,3,1,2,2,2,2,1,2,2,1,2
3,"LIMA",1,31,4,2,15,72,1,2,2,350,0,1,3,1,2,2,2,2,1,2,2,1,2
3,"LIMA",1,31,3,2,3,72,1,2,2,270,0,2,3,1,2,2,2,2,1,1,4,2,2
3,"LIMA",1,27,3,2,6,60,1,2,3,465,0,1,3,1,2,2,2,2,1,2,2,1,2
3,"LIMA",2,30,3,2,4,72,1,2,2,300,0,1,3,1,2,2,2,2,1,1,2,1,2
3,"LIMA",2,24,4,2,70,84,1,2,2,300,0,1,3,1,2,2,2,2,1,1,2,1,2
3,"LIMA",1,40,4,2,3,70,1,2,2,225,0,1,3,1,2,2,2,2,1,2,2,1,2
2,"LIMA",2,37,4,2,1,72,1,2,2,250,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,27,4,2,3,72,1,2,2,250,0,1,2,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,19,3,2,1,72,1,2,4,1000,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,29,3,2,10,68,1,2,3,1400,0,2,3,1,2,2,2,2,1,2,4,2,2
2,"LIMA",2,25,3,2,10,68,1,2,2,220,0,2,3,1,2,2,2,2,1,2,3,1,2
2,"LIMA",1,35,3,2,6,54,1,2,2,233,0,2,3,1,2,2,2,2,1,1,3,2,2
1,"LIMA",1,17,4,2,10,54,2,2,2,200,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,37,4,2,25,41,1,2,2,300,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,17,4,2,10,54,1,2,2,180,0,1,3,2,2,2,2,2,1,1,4,1,2
2,"LIMA",1,18,4,2,3,60,1,2,2,200,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"LIMA",2,44,3,2,3,48,2,2,2,680,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,21,3,1,1,48,2,2,3,650,0,1,3,1,2,2,2,2,1,2,5,2,2
2,"LIMA",2,20,3,1,2,24,2,2,3,465,0,1,2,2,2,2,2,2,1,2,4,1,2
2,"LIMA",1,18,3,2,15,60,2,2,2,280,0,1,3,1,2,2,2,2,1,1,2,2,2
2,"LIMA",2,31,3,1,30,60,2,2,2,300,0,2,3,1,2,2,2,2,1,1,2,3,2
2,"LIMA",1,32,4,2,10,60,2,2,2,300,0,1,2,1,2,2,2,2,1,1,2,1,2
2,"LIMA",1,42,4,2,10,60,1,1,2,500,0,2,3,1,2,2,2,2,1,1,3,3,2
2,"LIMA",2,32,4,2,3,60,2,2,2,125,0,2,3,1,2,2,2,2,1,2,3,1,2
2,"LIMA",2,27,6,2,1,60,2,2,4,1200,0,2,3,1,2,2,2,2,1,2,2,1,2
2,"LIMA",1,43,4,2,5,84,2,2,2,240,0,1,3,1,2,2,2,2,1,1,5,1,2
2,"LIMA",2,46,3,2,1,12,2,2,4,1100,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,20,3,2,5,48,2,2,3,550,0,2,2,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,36,4,1,20,66,1,2,4,2000,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,30,3,1,10,40,1,1,3,225,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,27,3,2,3,16,1,1,1,50,0,1,2,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,38,3,2,6,48,2,2,3,800,0,2,2,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,24,3,2,4,60,2,1,2,720,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"LIMA",1,24,4,1,5,70,2,2,2,180,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"LIMA",1,26,3,2,10,48,1,2,3,300,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"LIMA",1,24,3,2,35,63,1,2,3,450,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"LIMA",2,26,3,2,5,60,2,2,2,200,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,22,3,2,4,91,1,2,2,230,0,1,3,2,2,2,2,2,1,1,3,1,2
2,"LIMA",2,18,3,2,30,44,2,2,2,170,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,19,3,2,20,60,2,2,3,450,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,27,3,1,20,84,1,2,3,600,0,1,3,1,2,2,2,2,1,1,3,2,2
2,"LIMA",2,22,3,1,30,63,2,2,3,450,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,26,3,2,15,54,1,1,4,950,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,34,3,1,80,45,2,2,3,900,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",2,35,3,2,5,50,2,2,2,250,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,24,4,2,20,72,2,2,3,450,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,26,3,2,4,63,1,2,2,210,100,1,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",2,28,3,2,7,54,1,2,3,500,0,2,3,1,2,2,2,2,1,1,3,1,2
1,"LIMA",1,28,4,2,3,68,1,2,2,250,54,2,1,1,2,2,2,2,1,1,2,1,2
1,"LIMA",2,27,4,2,10,40,2,1,2,200,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,33,4,2,10,84,2,2,4,2000,0,2,1,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,27,4,2,30,54,1,2,3,900,0,2,1,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,26,4,2,5,63,2,1,2,250,42,2,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",2,27,3,2,2,51,1,2,2,120,0,2,2,1,2,2,2,2,1,1,3,1,2
2,"LIMA",2,26,3,2,8,60,1,2,3,500,250,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,58,4,2,5,50,1,2,2,300,0,2,3,1,2,2,2,2,1,1,2,1,2
2,"LIMA",2,43,3,2,12,48,1,1,1,35,0,1,2,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,24,4,2,1,54,1,1,2,500,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,50,3,1,10,60,1,2,4,1080,0,2,3,1,2,2,2,2,1,1,4,2,2
3,"LIMA",2,33,3,2,2,56,2,2,2,170,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"LIMA",2,35,3,2,2,64,2,2,2,150,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"LIMA",2,19,3,2,5,60,1,2,3,300,0,1,3,2,2,2,2,2,1,1,4,2,2
3,"LIMA",2,18,3,2,2,60,2,2,2,150,0,1,3,2,2,2,2,2,1,1,4,1,2
3,"LIMA",1,30,4,2,7,72,1,2,2,250,0,1,2,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,27,3,2,8,56,1,2,2,150,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,27,4,2,6,72,2,2,1,25,0,1,2,1,2,2,2,2,1,1,2,1,1
3,"LIMA",2,27,3,2,10,60,2,2,2,300,0,1,3,1,2,2,2,2,1,1,2,1,2
3,"LIMA",1,28,3,2,2,72,2,2,3,400,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"LIMA",1,21,3,2,9,72,1,2,2,200,0,2,3,1,2,2,2,2,1,1,4,1,2
1,"LIMA",2,46,4,2,15,78,1,1,2,200,0,1,3,1,2,2,2,2,1,1,2,1,2
1,"LIMA",2,25,4,2,15,78,1,2,2,300,0,1,3,2,2,2,2,2,1,1,3,2,2
1,"LIMA",1,27,4,2,15,91,1,2,2,250,0,1,3,1,2,2,2,2,1,1,2,1,2
1,"LIMA",1,43,4,2,5,64,2,2,4,700,0,1,1,1,2,2,2,2,1,1,4,2,2
1,"LIMA",2,23,3,2,7,72,2,2,2,300,0,1,3,1,2,2,2,2,1,1,2,2,2
1,"LIMA",1,45,3,2,3,84,2,1,2,250,0,1,3,1,2,2,2,2,1,1,4,1,2
1,"LIMA",2,24,3,2,7,44,2,2,2,220,53,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,22,3,2,25,54,2,2,4,850,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,24,4,2,3,84,2,2,3,600,0,1,2,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,42,3,2,30,54,2,2,2,400,0,2,1,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,23,4,2,20,62,2,2,3,350,0,1,1,1,2,2,2,2,1,1,3,2,2
2,"LIMA",1,37,4,2,15,66,2,2,3,450,20,1,1,1,2,2,2,2,1,1,3,2,2
2,"LIMA",1,26,4,2,4,91,2,2,1,25,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,19,3,2,3,72,2,2,3,400,0,1,3,2,2,2,2,2,1,1,6,1,2
2,"LIMA",1,34,3,2,10,60,2,2,2,250,60,2,3,1,2,2,2,2,1,1,2,1,2
2,"LIMA",1,22,3,1,20,45,1,2,3,500,13,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,28,4,2,3,61,1,2,4,1299,30,2,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,24,3,2,10,72,1,1,2,270,0,2,3,1,2,2,2,2,1,2,2,1,2
2,"LIMA",2,19,3,2,8,84,1,2,2,240,0,2,3,1,2,2,2,2,1,1,2,1,2
2,"LIMA",1,21,3,2,10,94,2,2,2,240,91,1,1,1,2,2,2,2,1,1,2,1,2
2,"LIMA",1,46,4,2,14,60,1,2,2,250,90,1,3,1,2,2,2,2,1,1,2,2,2
2,"LIMA",2,28,3,2,2,60,2,2,2,210,78,2,1,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,22,3,2,3,88,2,2,2,271,49,2,2,1,2,2,2,2,1,1,4,2,2
2,"LIMA",2,35,6,2,2,60,1,1,4,800,60,1,3,2,2,2,2,2,1,1,2,1,2
2,"LIMA",1,25,6,2,1,66,1,1,4,800,182,1,3,1,2,2,2,2,1,2,3,2,2
2,"LIMA",1,32,3,1,0,50,1,1,4,1000,113,2,3,1,2,2,2,2,1,1,4,3,2
2,"LIMA",1,37,3,1,0,50,1,2,4,1200,90,2,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,46,6,2,1,72,1,1,3,900,150,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,24,3,2,6,60,1,1,2,225,36,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,16,6,2,1,16,2,2,1,5,19,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,42,3,2,6,63,2,2,2,150,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,28,4,2,5,48,1,1,1,40,0,1,1,1,2,2,2,2,1,2,4,1,2
2,"LIMA",1,25,3,1,1,66,1,1,3,544,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,45,4,2,4,60,2,2,2,250,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,34,3,2,3,86,1,2,4,2500,0,2,3,2,2,1,2,2,2,NA,NA,NA,2
2,"LIMA",2,24,6,2,1,36,1,1,1,20,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"LIMA",1,38,3,2,5,85,2,2,2,245,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"LIMA",2,32,3,2,5,85,1,2,2,245,0,1,3,2,2,2,2,2,1,1,2,1,2
2,"LIMA",2,27,3,2,1,84,2,2,2,210,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,28,4,2,26,81,2,2,2,300,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,41,4,2,3,54,1,2,2,360,0,1,2,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,48,6,2,1,61,1,2,3,500,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,20,3,2,4,60,1,2,2,180,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,49,4,2,3,60,1,2,2,250,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"LIMA",1,34,4,2,3,57,1,2,2,360,0,1,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,30,4,2,3,60,1,2,2,250,0,1,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,28,4,2,5,40,1,2,3,500,0,2,2,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,33,3,2,5,56,1,2,3,700,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",1,50,3,2,25,54,1,2,3,500,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,26,3,2,20,20,1,1,1,40,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,22,3,1,10,48,1,2,4,1025,24,1,3,1,2,2,2,2,1,1,4,2,2
2,"LIMA",1,29,3,1,15,66,1,2,3,600,0,2,3,1,2,2,2,2,1,1,4,3,1
2,"LIMA",1,65,3,2,15,36,1,2,3,300,0,2,3,1,2,2,2,2,1,1,5,1,2
2,"LIMA",1,25,3,2,14,42,1,1,3,300,0,2,2,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,28,3,2,10,60,1,2,3,500,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",1,42,3,2,5,60,1,1,2,180,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",1,23,3,2,12,64,1,2,3,800,0,1,2,1,2,2,2,2,1,1,4,2,2
3,"LIMA",1,47,3,2,4,66,2,2,2,400,0,1,1,1,2,2,2,2,1,1,2,1,2
3,"LIMA",1,26,3,2,4,72,2,2,3,500,450,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,27,3,1,5,48,2,2,4,700,0,1,1,1,2,2,2,2,1,1,4,1,2
3,"LIMA",1,23,3,1,4,48,2,2,4,700,0,1,1,1,2,2,2,2,1,1,4,2,2
3,"LIMA",1,26,3,2,3,72,2,2,3,650,500,1,3,1,2,2,2,2,1,1,4,3,2
3,"LIMA",2,26,3,1,40,40,2,2,4,1300,900,2,3,1,2,2,2,2,1,1,2,1,2
2,"LIMA",1,21,4,2,2,63,2,2,4,1200,0,1,3,1,2,2,2,2,1,1,2,2,2
2,"LIMA",1,38,3,2,10,60,2,2,3,470,0,2,3,1,2,2,2,2,1,1,3,2,2
2,"LIMA",2,39,6,2,1,55,2,2,4,800,0,1,3,1,2,2,2,2,1,1,4,3,2
2,"LIMA",1,31,3,2,6,80,1,1,4,1000,0,2,1,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,31,3,2,5,84,2,2,4,1500,300,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,24,3,1,15,56,1,2,3,600,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,37,4,1,30,80,1,2,3,450,0,2,1,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,23,3,2,5,45,1,2,3,500,0,2,3,1,2,2,2,2,1,1,4,2,2
2,"LIMA",1,23,4,2,4,45,1,2,3,500,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,22,4,2,20,45,2,2,2,250,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,31,4,1,50,45,1,2,3,600,0,2,3,1,2,2,2,2,1,1,3,2,2
2,"LIMA",2,32,4,2,30,55,2,2,2,280,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",2,35,3,2,2,48,1,1,1,20,5,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,23,4,2,10,50,1,2,3,500,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,54,4,2,10,6,1,1,4,300,0,1,3,1,2,2,2,2,1,1,5,1,2
2,"LIMA",1,27,4,2,2,45,1,1,1,50,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,26,4,2,2,9,1,1,1,50,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,31,4,2,2,59,1,2,2,250,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,33,3,2,5,72,1,2,2,200,36,1,1,1,2,2,2,2,1,1,2,1,2
3,"LIMA",2,21,3,2,10,56,2,2,4,900,0,1,3,1,2,2,2,2,1,1,4,2,2
3,"LIMA",1,41,4,2,20,94,2,2,4,1200,0,1,3,1,2,2,2,2,1,1,3,2,2
3,"LIMA",2,29,3,2,6,72,2,2,4,950,0,1,3,2,2,2,2,2,1,1,3,2,2
3,"LIMA",2,20,3,2,5,72,2,2,3,450,0,1,3,2,2,2,2,2,1,1,4,1,2
3,"LIMA",1,26,3,2,3,54,2,2,4,800,0,1,2,1,2,2,2,2,1,1,3,1,2
3,"LIMA",1,33,3,2,6,36,1,1,4,465,0,1,1,1,2,2,2,2,1,1,2,1,2
3,"LIMA",1,18,3,2,12,66,2,2,4,800,0,1,5,2,2,2,2,2,2,NA,NA,NA,2
