"ESTRATO","DEPARTAMENTO","P204","P205_A","P612","P613","P614_T","P615_T","P617","P619","P621","P622_1","P622_2","P625","P635","P636","P638_1","P638_2","P638_3","P638_4","P639_1","P639_1_1","P639_1_2","P639_1_3","P639_2"
4,"LIMA",1,26,3,2,20,78,2,1,4,1299,234,1,3,1,2,2,2,2,1,2,4,1,2
4,"LIMA",1,28,3,2,3,78,2,2,2,310,80,1,3,1,2,2,2,2,1,1,6,1,2
4,"LIMA",2,27,3,2,9,40,2,2,2,200,0,1,3,1,2,2,2,2,1,1,2,1,2
4,"LIMA",2,27,3,2,3,72,2,2,2,180,60,1,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",2,46,3,1,150,48,2,2,4,930,0,2,1,1,2,2,2,2,1,1,7,1,2
4,"LIMA",1,29,3,1,300,59,2,2,4,1200,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",2,24,3,2,3,48,2,1,2,180,0,2,2,1,2,2,2,2,1,1,4,1,2
4,"LIMA",1,23,3,2,21,30,2,2,2,600,0,2,3,1,2,2,2,2,1,1,4,1,2
4,"LIMA",2,51,6,2,1,21,1,2,2,180,45,2,1,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,51,3,2,6,37,2,2,2,660,0,2,3,1,2,2,2,2,1,1,4,2,2
4,"LIMA",2,30,3,2,8,84,2,2,3,1200,0,1,3,1,2,2,2,2,1,1,3,3,2
4,"LIMA",1,43,3,2,5,42,2,2,2,720,0,1,3,1,2,2,2,2,1,1,3,2,2
4,"LIMA",1,19,3,2,5,42,2,2,2,510,0,1,3,2,2,2,2,2,1,1,3,1,2
4,"LIMA",2,39,3,2,3,62,2,2,3,600,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",2,31,3,2,3,66,2,2,3,1400,0,1,3,1,2,2,2,2,1,1,3,2,2
4,"LIMA",1,31,3,1,12,50,2,2,2,600,0,2,3,1,2,2,2,2,1,1,3,3,2
4,"LIMA",2,41,3,2,5,84,2,2,2,350,0,1,3,1,2,2,2,2,1,1,5,1,2
4,"LIMA",1,36,3,1,20,72,2,2,4,1300,0,2,2,1,2,2,2,2,1,1,4,1,2
4,"LIMA",1,34,3,2,3,77,2,2,2,500,0,1,3,1,2,2,2,2,1,1,2,1,2
4,"LIMA",2,28,3,2,3,60,2,2,2,300,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"LIMA",2,48,6,2,3,48,2,2,4,1500,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,53,3,2,3,54,2,2,4,1000,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,19,3,2,3,65,2,2,2,220,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,56,3,1,2,72,2,2,4,1300,0,2,3,1,2,2,2,2,1,1,4,3,2
2,"LIMA",1,29,3,1,3,66,2,2,4,1000,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,24,3,1,6,54,2,2,4,1000,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,26,3,2,3,48,2,2,3,500,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,35,3,1,50,84,2,1,4,1000,0,2,1,1,2,2,2,2,1,1,7,1,2
4,"LIMA",1,39,3,2,1000,84,1,1,2,284,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",2,46,6,2,1,39,2,1,4,800,0,1,3,1,2,2,2,2,1,1,1,2,2
4,"LIMA",2,31,3,1,2,42,2,2,4,1000,0,2,3,1,2,2,2,2,1,1,4,2,2
1,"LIMA",2,29,6,2,1,47,2,2,4,1500,0,2,3,1,2,2,2,2,1,2,4,2,2
1,"LIMA",1,26,3,1,12,48,2,2,3,1600,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,25,3,2,2,48,1,2,3,300,0,2,3,2,2,2,2,2,1,1,4,1,2
2,"LIMA",1,52,3,2,2,20,1,1,1,80,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,19,3,2,4,60,2,2,3,480,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,24,3,2,20,0,2,2,3,500,360,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,19,3,2,18,0,2,2,3,550,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,19,3,2,15,70,2,2,2,230,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,54,3,2,6,48,2,2,3,420,0,1,3,1,2,2,2,2,1,1,3,2,2
2,"LIMA",1,28,3,1,20,48,2,2,3,700,0,1,3,2,2,2,2,2,1,1,4,1,2
2,"LIMA",2,50,6,2,2,48,2,2,3,750,0,1,3,2,2,2,2,2,1,1,4,1,2
2,"LIMA",1,33,3,2,3,50,2,2,2,750,0,1,3,1,2,2,2,2,1,1,3,3,2
2,"LIMA",1,43,3,2,7,60,2,2,2,210,0,1,2,1,2,2,2,2,1,1,3,1,2
2,"LIMA",2,50,3,2,3,13,2,2,1,40,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,39,3,2,2,72,2,2,2,250,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",1,46,3,2,50,0,1,1,5,NA,NA,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,34,3,2,12,51,2,2,4,1200,0,2,3,1,2,2,2,2,1,1,3,2,2
2,"LIMA",2,29,3,2,8,24,1,2,2,200,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,33,3,1,90,62,1,2,3,455,0,2,2,1,2,2,2,2,1,1,4,2,2
2,"LIMA",2,29,3,1,6,72,1,2,4,1200,0,2,3,2,2,2,2,2,1,1,4,2,2
3,"LIMA",1,31,3,1,9,48,2,2,3,1500,0,2,3,1,2,2,1,2,1,1,4,3,2
3,"LIMA",1,32,3,1,3,54,2,2,4,800,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"LIMA",1,33,3,2,2,60,2,2,2,260,0,1,3,1,2,2,2,2,1,1,2,1,2
3,"LIMA",2,35,3,2,5,54,2,2,3,450,0,1,3,2,2,2,2,2,1,1,3,1,2
3,"LIMA",2,47,6,2,1,65,2,2,4,1000,240,1,3,1,2,2,2,2,1,1,3,1,2
3,"LIMA",1,28,3,1,8,60,2,2,3,930,0,2,3,1,2,2,2,2,1,1,3,1,2
3,"LIMA",1,31,3,2,8,52,1,2,3,930,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"LIMA",2,31,3,2,4,48,2,2,3,930,0,1,3,1,2,2,2,2,1,1,3,2,2
2,"LIMA",1,30,3,2,15,48,2,2,3,700,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"LIMA",2,32,3,1,15,48,2,2,3,600,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,35,3,1,4,48,1,2,3,430,0,1,1,1,2,2,2,2,1,1,3,2,2
2,"LIMA",2,29,3,1,2,84,2,2,4,1500,0,1,3,2,2,2,2,2,1,1,3,1,2
2,"LIMA",1,35,3,1,4,48,2,2,3,950,0,2,1,1,2,2,2,2,1,1,3,2,2
2,"LIMA",2,30,3,1,2,48,2,1,4,1000,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,38,3,1,3,48,2,2,2,320,0,1,1,1,2,2,2,2,1,1,2,1,2
2,"LIMA",1,26,3,2,10,72,2,2,2,210,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,46,3,2,3,48,1,2,4,1100,0,1,3,1,2,2,2,2,1,1,4,2,2
2,"LIMA",2,24,3,2,2,54,2,1,3,750,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,32,3,2,12,72,2,2,2,300,0,1,3,1,2,2,2,2,1,1,2,2,2
2,"LIMA",1,17,3,2,4,21,2,2,2,140,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,35,3,2,15,72,2,2,1,800,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,34,3,1,30,63,2,1,3,400,0,2,3,1,2,2,2,2,1,1,5,2,2
3,"LIMA",2,56,3,2,5,54,2,2,4,930,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,39,3,1,32,40,1,1,4,1500,0,2,3,1,2,2,2,2,1,1,4,3,2
3,"LIMA",1,38,3,2,15,72,2,2,3,700,0,2,3,1,2,2,2,2,1,1,3,2,2
3,"LIMA",1,41,3,1,4,72,2,2,3,930,0,1,2,1,2,2,2,2,1,1,3,2,2
3,"LIMA",1,41,3,2,4,54,2,2,2,300,0,2,3,2,2,2,2,2,1,2,2,1,2
3,"LIMA",2,18,3,2,2,0,2,2,2,250,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,30,3,1,70,40,2,2,3,1400,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",2,28,3,2,6,42,2,1,4,930,0,1,2,1,2,2,2,2,1,1,4,1,2
4,"LIMA",2,40,3,1,6,48,2,2,3,2000,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,30,3,1,800,60,2,2,4,1100,208,1,3,1,2,2,2,2,1,1,4,2,2
4,"LIMA",2,33,3,1,1000,0,2,2,3,500,300,1,1,1,2,2,2,1,1,1,5,2,2
4,"LIMA",2,28,3,1,80,66,2,2,4,1200,0,1,3,1,2,2,2,2,1,1,5,1,2
3,"LIMA",1,43,3,1,150,66,1,2,3,753,74,1,2,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,23,3,2,20,48,2,2,4,1000,0,1,2,1,2,2,2,2,1,1,3,2,2
4,"LIMA",2,18,3,2,3,91,2,2,4,720,0,1,1,2,2,2,2,2,1,2,6,2,2
4,"LIMA",1,28,3,2,3,48,2,2,2,840,0,1,2,1,2,2,2,2,1,1,4,1,2
4,"LIMA",1,34,3,2,8,0,2,2,3,1300,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",2,41,3,2,2,84,2,2,4,1200,165,1,3,2,2,2,2,2,1,1,5,1,2
2,"LIMA",1,32,3,2,4,32,2,2,2,400,32,1,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",2,33,3,2,10,66,2,2,4,1000,240,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,23,3,1,3,40,2,2,3,500,0,1,3,1,2,2,2,2,1,1,4,2,2
2,"LIMA",1,32,3,2,11,66,2,2,2,300,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,27,3,2,2,48,1,2,2,420,60,1,2,1,2,2,2,2,1,1,2,2,2
2,"LIMA",1,23,3,2,30,76,2,2,2,250,18,1,1,1,2,2,2,2,1,2,3,2,2
3,"LIMA",1,27,3,1,30,84,1,2,1,96,0,2,3,1,2,2,2,2,1,1,6,1,2
3,"LIMA",2,39,3,1,70,48,2,2,4,1030,0,2,1,1,2,2,2,2,1,2,4,1,2
3,"LIMA",1,35,3,1,5,48,2,2,4,930,0,2,1,1,2,2,2,2,1,2,4,1,2
3,"LIMA",1,41,3,2,10,72,2,2,3,600,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,39,3,2,12,42,1,2,3,530,0,2,1,1,2,2,2,2,1,1,4,1,2
4,"LIMA",2,26,3,1,8,48,2,2,2,250,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",2,27,3,2,30,60,2,1,3,250,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,36,3,1,1000,70,2,2,2,500,0,2,3,1,2,2,2,2,1,1,3,1,2
4,"LIMA",1,36,3,2,2,77,2,1,2,220,0,1,3,1,2,2,2,2,1,2,2,2,2
4,"LIMA",1,25,3,2,5,48,2,2,2,200,40,1,2,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,25,3,2,8,54,2,2,2,200,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,45,3,2,2,8,2,1,1,30,8,1,1,1,2,2,2,2,1,1,4,3,2
3,"LIMA",2,28,3,2,10,63,1,2,3,500,0,2,3,1,2,2,2,2,1,1,3,3,2
3,"LIMA",1,33,3,2,60,78,2,2,1,60,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,22,3,2,40,58,2,2,3,600,0,1,2,1,2,2,2,2,1,1,4,2,1
3,"LIMA",1,34,3,1,800,65,1,2,2,600,0,1,3,1,2,2,2,2,1,2,2,3,2
2,"LIMA",1,32,3,2,8,64,2,1,2,200,0,1,3,1,2,2,2,2,1,2,4,2,1
2,"LIMA",2,35,3,2,5,42,1,1,1,30,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,35,3,2,10,36,2,2,3,600,0,2,3,1,2,2,2,2,1,2,2,1,1
2,"LIMA",1,25,3,2,2,0,2,2,2,450,125,1,2,1,2,2,2,2,1,1,2,3,2
2,"LIMA",1,30,3,1,1500,56,2,2,2,86,0,1,2,1,2,2,2,1,2,NA,NA,NA,2
2,"LIMA",2,31,3,2,60,77,1,1,2,265,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,28,3,2,2,8,1,2,4,1400,150,2,1,1,2,2,2,2,1,2,5,1,2
2,"LIMA",2,31,3,1,10,50,2,2,3,600,0,2,1,1,2,2,2,2,1,2,4,1,2
2,"LIMA",2,52,3,2,3,67,2,2,2,210,0,1,3,1,2,2,2,2,1,2,3,1,2
2,"LIMA",2,16,3,2,5,62,2,1,2,260,0,2,1,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,33,3,2,3,57,2,2,4,900,0,2,3,1,2,2,2,2,1,2,5,1,2
2,"LIMA",1,26,3,2,4,60,2,2,3,550,180,2,3,1,2,2,2,1,1,2,2,1,2
2,"LIMA",1,27,3,2,3,54,2,2,3,930,120,1,3,1,2,2,2,2,1,1,6,1,2
2,"LIMA",2,26,3,2,10,68,2,1,3,500,120,1,3,1,2,2,2,2,1,2,4,1,2
2,"LIMA",1,35,3,2,2,56,2,2,1,30,54,1,3,1,2,2,2,2,1,2,4,1,2
2,"LIMA",2,30,3,2,6,65,2,2,2,180,14,1,3,2,2,2,2,2,1,2,3,1,2
2,"LIMA",1,29,3,2,2,61,2,2,2,300,0,2,1,1,2,2,2,2,2,NA,NA,NA,1
2,"LIMA",2,34,6,2,1,27,2,2,3,300,90,1,2,1,2,2,2,2,1,2,2,1,2
2,"LIMA",1,29,3,2,3,45,2,1,1,50,0,1,1,1,2,2,2,2,2,NA,NA,NA,1
2,"LIMA",1,27,3,2,11,66,2,2,3,1400,0,1,2,2,2,2,2,2,1,1,3,2,1
2,"LIMA",1,25,3,2,3,63,2,2,1,45,15,1,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",2,19,3,2,3,45,2,2,1,40,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,40,3,2,3,66,2,2,1,20,40,1,3,1,2,2,2,2,1,1,2,1,2
2,"LIMA",2,23,3,2,2,60,2,1,2,200,48,1,1,1,2,2,2,2,1,1,5,1,2
2,"LIMA",1,32,3,2,6,72,2,2,2,300,48,1,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",2,29,3,2,2,54,2,2,4,900,239,1,3,1,2,2,2,2,1,1,4,2,2
4,"LIMA",1,23,3,2,10,72,2,1,2,300,0,2,2,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",2,31,3,2,7,66,2,1,2,250,0,2,3,1,1,2,2,2,1,1,4,1,2
4,"LIMA",1,18,3,2,4,48,2,2,2,250,0,1,2,2,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,16,3,2,4,48,2,2,3,180,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,24,3,2,10,40,2,2,2,300,0,2,1,1,2,2,2,2,1,2,2,1,2
4,"LIMA",2,32,3,1,7,54,2,2,3,850,0,2,3,1,2,2,2,2,1,1,2,3,2
4,"LIMA",1,35,3,1,23,48,1,2,3,800,0,2,2,1,2,2,2,2,1,1,3,2,2
4,"LIMA",1,42,3,2,6,60,2,2,2,300,0,1,3,1,2,2,2,2,1,2,4,1,2
3,"LIMA",2,46,3,2,2,84,2,2,2,250,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,32,3,1,150,48,2,2,3,850,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,33,3,1,20,48,1,2,3,465,0,2,3,1,2,2,2,2,1,2,4,1,2
3,"LIMA",2,32,3,2,4,59,1,2,2,90,0,1,3,1,2,2,2,2,1,2,6,2,2
3,"LIMA",1,31,3,2,2,84,2,2,4,1200,1091,1,3,1,2,2,2,2,2,NA,NA,NA,1
5,"LIMA",1,27,3,2,3,49,1,1,2,280,30,2,3,2,2,2,2,2,1,2,6,1,2
4,"LIMA",2,16,6,2,1,8,2,1,4,15,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,27,3,1,30,52,2,2,4,950,150,1,3,1,2,2,2,2,1,1,5,1,2
3,"LIMA",2,39,3,2,30,55,2,2,2,250,50,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,40,3,2,2,84,2,2,2,300,45,2,1,1,2,2,2,2,1,2,2,2,2
3,"LIMA",1,23,3,2,3,72,2,2,3,500,0,2,2,1,2,2,2,2,1,2,3,1,2
3,"LIMA",1,29,3,2,4,72,2,2,2,200,40,1,3,1,2,2,2,2,1,2,4,1,2
3,"LIMA",2,23,3,2,2,78,2,2,2,250,0,2,3,2,2,2,2,2,1,2,4,1,2
3,"LIMA",1,32,3,2,3,60,2,2,2,300,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,23,6,2,2,72,2,2,3,450,384,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,31,3,2,5,61,2,2,4,950,360,1,1,1,2,2,2,2,1,1,5,1,2
3,"LIMA",1,27,3,1,6,60,1,2,2,350,30,1,3,1,2,2,2,1,2,NA,NA,NA,2
3,"LIMA",2,50,6,2,2,16,1,1,1,40,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,35,3,2,5,60,2,2,2,220,0,2,3,1,2,2,2,2,1,1,2,1,2
3,"LIMA",1,34,3,2,10,72,2,1,2,350,0,1,2,1,2,2,2,2,1,1,2,1,2
3,"LIMA",2,39,3,2,2,72,2,2,2,300,0,2,2,1,2,2,2,2,1,2,3,1,2
3,"LIMA",1,30,3,2,5,54,2,2,2,500,0,2,3,1,2,2,2,2,1,2,2,2,2
3,"LIMA",1,17,3,1,2,84,2,2,2,250,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,24,3,1,12,48,2,2,3,850,0,2,3,2,2,2,2,2,1,1,3,2,2
4,"LIMA",1,34,3,2,3,72,2,2,2,300,0,1,3,1,2,2,2,2,1,1,3,1,2
4,"LIMA",2,31,3,1,7,77,2,2,2,300,0,2,1,1,2,2,2,2,1,1,4,1,2
4,"LIMA",1,26,3,2,6,49,2,2,2,326,0,2,1,1,2,2,2,2,1,1,3,1,1
4,"LIMA",1,19,3,2,2,45,1,1,2,200,30,1,3,1,2,2,2,2,1,1,6,1,2
3,"LIMA",2,41,3,2,2,48,2,2,2,300,30,2,3,1,2,2,2,2,1,1,2,1,2
3,"LIMA",1,15,3,2,6,72,2,2,2,200,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,52,3,2,4,48,2,2,1,50,40,1,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",2,23,3,2,8,72,1,2,2,180,72,1,2,2,2,2,2,2,1,1,7,1,2
4,"LIMA",2,30,3,2,2,42,2,2,2,200,36,1,3,1,2,2,2,2,1,2,4,1,2
4,"LIMA",2,32,6,2,2,16,1,1,1,40,9,1,1,2,2,2,2,2,1,2,3,1,2
4,"LIMA",1,25,3,2,4,60,2,2,2,420,0,1,3,1,2,2,2,2,1,2,2,1,2
4,"LIMA",1,22,3,2,4,48,2,2,2,230,0,2,3,1,2,2,2,2,1,1,2,1,2
4,"LIMA",1,21,3,2,4,54,2,2,2,240,0,2,3,1,2,2,2,2,1,2,4,3,2
4,"LIMA",1,22,3,2,3,0,2,2,2,300,48,1,3,1,2,2,2,2,1,2,3,2,2
4,"LIMA",1,21,3,2,12,84,2,2,2,250,0,2,2,2,2,2,2,2,1,2,3,1,2
4,"LIMA",2,22,3,2,12,84,2,2,2,230,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",2,24,3,2,2,42,2,2,2,175,0,1,3,1,2,2,2,2,1,2,6,1,2
4,"LIMA",2,28,3,1,5,35,2,2,4,1000,0,2,3,1,2,2,2,2,1,1,4,1,2
4,"LIMA",1,45,3,2,10,66,2,2,2,330,0,1,3,1,2,2,2,2,1,2,4,1,2
4,"LIMA",1,33,3,2,3,66,2,2,3,450,0,2,3,1,2,2,2,2,1,2,3,1,2
3,"LIMA",1,27,3,2,15,60,2,2,3,1600,0,2,3,1,2,2,2,2,1,1,3,2,2
3,"LIMA",1,32,3,1,50,40,2,2,4,1600,0,2,3,1,2,2,2,2,1,1,3,1,2
3,"LIMA",2,34,3,2,2,50,2,2,2,300,0,2,3,1,2,2,2,2,1,1,3,1,2
3,"LIMA",1,31,3,2,3,66,2,2,2,300,0,2,3,1,2,2,2,2,1,1,3,2,2
3,"LIMA",2,24,3,2,6,60,2,2,2,200,0,1,3,1,2,2,2,2,1,1,3,2,2
3,"LIMA",1,21,3,2,20,48,2,2,4,1500,0,1,3,1,2,2,2,2,1,1,3,3,2
3,"LIMA",1,34,3,2,25,66,2,2,3,700,0,1,3,2,2,2,2,2,1,1,4,2,2
3,"LIMA",2,38,3,2,20,30,2,2,4,1700,0,1,3,2,2,2,2,2,1,1,2,1,2
4,"LIMA",1,41,3,2,13,50,2,2,4,1500,0,2,3,1,2,2,2,2,1,1,2,1,2
4,"LIMA",2,36,3,2,2,51,2,2,2,200,0,2,3,2,2,2,2,2,1,1,2,1,2
4,"LIMA",1,47,3,2,15,54,2,2,1,20,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,30,3,1,20,55,2,2,2,580,0,2,3,1,2,2,2,2,1,1,2,1,2
4,"LIMA",1,23,3,2,10,72,2,2,1,30,0,1,3,2,2,2,2,2,1,1,2,2,2
4,"LIMA",2,21,3,2,6,66,2,2,2,300,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",2,33,3,2,3,36,1,1,1,43,0,1,3,1,2,2,2,2,1,2,4,1,2
4,"LIMA",2,27,3,2,8,52,2,2,2,300,0,2,3,2,2,2,2,2,1,1,3,1,2
3,"LIMA",1,26,3,2,6,84,2,2,1,50,0,2,1,1,2,2,2,2,1,1,2,2,2
3,"LIMA",2,24,3,2,20,64,2,2,4,960,400,2,1,2,2,2,2,2,1,1,3,3,1
3,"LIMA",2,40,3,2,3,92,2,2,2,250,12,1,3,1,2,2,2,2,1,1,4,1,2
3,"LIMA",1,53,3,1,120,48,2,2,4,2000,0,2,1,1,2,2,2,2,1,1,4,2,2
3,"LIMA",2,41,3,1,30,72,1,2,1,40,0,2,3,1,2,2,2,2,1,1,2,1,2
3,"LIMA",2,46,3,2,30,60,2,2,3,500,0,2,3,1,2,2,2,2,1,1,2,1,2
3,"LIMA",1,16,3,2,3,54,1,2,1,30,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,23,3,1,15,66,2,2,3,550,40,1,3,1,2,2,2,2,1,2,3,1,2
3,"LIMA",1,23,3,2,20,67,2,2,3,500,56,1,3,2,2,2,2,2,1,2,3,1,2
3,"LIMA",2,30,3,2,20,62,2,1,3,500,122,1,1,1,2,2,1,2,2,NA,NA,NA,2
3,"LIMA",1,27,3,2,16,80,2,2,2,250,0,1,2,1,2,2,2,2,1,1,5,1,2
3,"LIMA",2,42,3,2,3,24,1,1,1,33,10,1,2,1,2,2,2,2,1,2,4,2,2
3,"LIMA",1,38,3,2,3,66,2,2,2,450,0,2,3,1,2,2,2,2,1,1,3,1,2
3,"LIMA",2,19,6,2,1,112,2,2,5,NA,NA,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,36,3,1,11,60,2,1,2,350,60,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,24,3,2,10,48,1,1,1,40,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,42,6,2,1,66,2,2,3,50,0,1,3,1,2,2,2,2,1,1,2,1,2
3,"LIMA",1,23,3,2,5,72,2,1,3,650,0,2,1,1,2,2,2,2,1,2,3,1,1
3,"LIMA",2,23,3,2,5,82,2,1,2,350,0,2,1,1,2,2,2,2,1,2,3,2,2
3,"LIMA",1,23,3,2,5,72,2,2,3,700,0,2,3,1,2,2,2,2,1,1,3,1,2
3,"LIMA",1,23,3,2,4,82,1,1,1,50,0,2,1,1,2,2,2,2,1,1,2,1,2
3,"LIMA",1,24,3,2,3,84,2,2,2,200,0,2,3,2,2,2,2,2,1,1,3,1,2
3,"LIMA",2,20,3,2,11,60,1,2,2,120,0,2,1,2,2,2,2,2,1,1,3,2,2
4,"LIMA",1,36,3,1,20,84,2,1,4,1400,120,2,1,1,2,2,2,2,1,1,4,2,2
4,"LIMA",2,31,3,2,16,39,2,1,2,180,0,2,2,1,2,2,2,2,1,1,4,2,2
4,"LIMA",1,27,3,2,15,72,2,2,2,440,0,2,1,1,2,2,2,2,1,1,4,2,2
4,"LIMA",2,30,3,2,4,54,2,2,2,250,60,1,3,1,2,2,2,2,1,1,4,3,2
4,"LIMA",1,35,3,2,15,60,2,1,2,250,48,1,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,27,3,2,2,60,2,1,4,600,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"LIMA",2,22,3,2,11,0,2,2,3,450,0,2,1,1,2,2,2,2,1,1,4,2,2
3,"LIMA",1,31,3,2,4,66,2,2,2,300,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,30,3,2,2,54,2,2,2,300,0,2,3,2,2,2,2,2,1,1,2,1,2
3,"LIMA",1,34,3,2,5,36,1,1,2,240,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,26,3,2,2,51,2,2,2,300,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,26,3,2,3,19,1,1,1,40,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,46,3,2,3,23,1,1,1,40,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,30,3,1,3,48,2,2,3,700,0,1,3,1,2,2,2,2,1,2,3,1,2
4,"LIMA",2,39,3,2,8,10,2,1,3,500,0,2,1,1,2,2,2,2,1,1,4,1,2
4,"LIMA",1,18,3,2,2,50,2,2,2,320,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
5,"LIMA",1,33,3,2,7,36,2,2,1,60,0,2,3,1,2,2,2,2,1,1,3,2,2
4,"LIMA",1,20,3,2,4,74,2,2,2,300,70,2,1,1,2,2,2,2,1,2,4,3,2
3,"LIMA",1,30,3,2,20,72,2,2,4,8000,0,2,3,1,2,2,2,2,1,2,2,3,1
3,"LIMA",1,21,3,2,6,46,2,2,2,180,81,1,3,1,2,2,2,2,1,1,4,1,2
3,"LIMA",1,28,3,1,50,60,2,2,2,800,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
